Metric,Mean,Median,Mode,Range,Min,Max,Std Dev,Variance,IQR,Q1,Q3,Coeff of Variation,Entropy
area,4845.329545454545,4595.0,182.0,16803.0,182.0,16985.0,2890.341147376547,8354071.948217974,2715.25,3396.0,6111.25,0.5965210663716375,6.459431618637298
area_convex,5098.363636363636,4715.0,2059.0,16930.0,200.0,17130.0,3035.0459154150676,9211503.708677685,2928.0,3487.0,6415.0,0.5952980469591981,6.436704345910023
equivalent_diameter_area,4845.329545454545,4595.0,182.0,16803.0,182.0,16985.0,2890.341147376547,8354071.948217974,2715.2499999999995,3396.0000000000005,6111.25,0.5965210663716375,6.459431618637298
major_axis_length,90.15408596280376,85.17245856530249,19.66612589632911,160.22329302898407,19.66612589632911,179.88941892531318,28.232367943777724,797.066599712848,31.959587922656382,73.20462272136085,105.16421064401723,0.31315683190916027,6.459431618637298
minor_axis_length,65.57886018666117,70.35025872656954,9.843887634257051,135.86427453656455,9.843887634257051,145.7081621708216,25.818754940453353,666.6081066751844,21.05585161051883,57.681578650485164,78.737430261004,0.3937054542723651,6.459431618637298
eccentricity,0.6023719222197262,0.5618534562446569,0.1828102250818581,0.8016807805321159,0.1828102250818581,0.984491005613974,0.24106180065061286,0.05811079173291582,0.44058195322941196,0.3926467927941589,0.8332287460235709,0.40018764447437366,6.459431618637298
orientation,-0.13192785990833542,-0.053669617362086634,-1.5665950776768052,3.1315593727991775,-1.5665950776768052,1.5649642951223721,1.0019834476207052,1.0039708293058747,1.678246681293861,-1.0555676422011664,0.6226790390926946,-7.594934446119961,6.459431618637298
equivalent_diameter,74.54435739966576,76.48838710291454,15.222667215103916,131.83505501438916,15.222667215103916,147.05772222949307,24.746797053705244,612.4039644172746,22.450687372211632,65.75507531637287,88.2057626885845,0.3319741147009499,6.459431618637298
feret_diameter_max,93.87083053770111,90.39081096681927,68.06614430096654,173.40766636164275,20.615528128088304,194.02319448973105,28.38183464469069,805.5285377985648,34.797394908543254,75.57073634481966,110.36813125336292,0.3023498831545095,6.368522527728206
solidity,0.9520910987170265,0.9670976978314332,0.7873937956925509,0.20414152246273232,0.7873937956925509,0.9915353181552832,0.0391694194172366,0.001534243417483392,0.04991476353421398,0.9322617357107099,0.9821764992449239,0.04114041132200339,6.459431618637298
extent,0.7104571745037522,0.720519265544582,0.5947712418300654,0.36300312248985206,0.4793814432989691,0.8423845657888211,0.07285520981171177,0.005307881596708543,0.08810887030010794,0.6772923670525871,0.765401237352695,0.10254694079569322,6.436704345910023
circularity,0.7479162418324069,0.7883218258878544,0.3248669347782172,0.5942010436678855,0.3248669347782172,0.9190679784461027,0.15307129505507014,0.02343082136983634,0.22964864087089032,0.6507368670311916,0.8803855079020819,0.20466368624385398,6.459431618637298
